"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Slovenia (current US$)","DC.DAC.SVNL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Slovak Republic (current US$)","DC.DAC.SVKL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Portugal (current US$)","DC.DAC.PRTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Poland (current US$)","DC.DAC.POLL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, New Zealand (current US$)","DC.DAC.NZLL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Norway (current US$)","DC.DAC.NORL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Netherlands (current US$)","DC.DAC.NLDL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","12039999.961853","40430000.3051758","20829999.9237061","19260000.2288818","24190000.5340576","28920000.0762939","24809999.4659424","29850000.3814697","22969999.3133545","15930000.3051758","17979999.5422363","20329999.9237061","23709999.0844727","10680000.3051758","-7099999.90463257","10659999.8474121","-1509999.99046326","10189999.5803833","76470001.2207031","-11510000.2288818","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Luxembourg (current US$)","DC.DAC.LUXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)","DC.DAC.KORL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Japan (current US$)","DC.DAC.JPNL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9999.99977648258","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Italy (current US$)","DC.DAC.ITAL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Iceland (current US$)","DC.DAC.ISLL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Ireland (current US$)","DC.DAC.IRLL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Hungary (current US$)","DC.DAC.HUNL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Greece (current US$)","DC.DAC.GRCL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, United Kingdom (current US$)","DC.DAC.GBRL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19999.9995529652","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, France (current US$)","DC.DAC.FRAL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Finland (current US$)","DC.DAC.FINL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Spain (current US$)","DC.DAC.ESPL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Denmark (current US$)","DC.DAC.DNKL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Germany (current US$)","DC.DAC.DEUL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Czech Republic (current US$)","DC.DAC.CZEL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Switzerland (current US$)","DC.DAC.CHEL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9999.99977648258","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, European Union institutions (current US$)","DC.DAC.CECL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29999.9993294477","29999.9993294477","1000000","150000.005960464","379999.995231628","1759999.99046326","2359999.89509583","7860000.1335144","-839999.973773956","1240000.00953674","409999.996423721","-39999.9991059303","689999.997615814","-79999.9982118607","180000.007152557","-250000","189999.997615814","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Canada (current US$)","DC.DAC.CANL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Belgium (current US$)","DC.DAC.BELL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9999.99977648258","","9999.99977648258","9999.99977648258","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Austria (current US$)","DC.DAC.AUTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net bilateral aid flows from DAC donors, Australia (current US$)","DC.DAC.AUSL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Technical cooperation grants (BoP, current US$)","BX.GRT.TECH.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","1770000","3710000","4360000","1950000","2210000","10000","3010000","260000","120000","160000","130000","310000","600000","20000","150000","-110000","480000","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Grants, excluding technical cooperation (BoP, current US$)","BX.GRT.EXTA.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","9940000","9800000","7340000","15310000","13890000","25100000","28920000","25310000","20900000","28900000","27760000","32080000","18140000","40000","19950000","5370000","16860000","87220000","190000","","","","","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Net migration","SM.POP.NETM","","","-359577","","","","","-335328","","","","","-200538","","","","","-231967","","","","","-503155","","","","","-147864","","","","","659027","","","","","-1213946","","","","","-953560","","","","","-1447652","","","","","-1411932","","","","","-791282","","","",
"Africa Eastern and Southern","AFE","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.0467585181329","75.0813655765636","75.1408698969839","75.1216406581091","75.0743131048722","74.7223002856003","74.8306869439676","74.9077735627811","74.9367512445803","75.0845143217141","75.1754903037947","75.4929304179527","75.6499553184401","75.3602162653124","75.4031181500289","75.1943423336385","74.6322879697221","74.0947897675214","74.2361570704111","73.9111065722048","73.1518242547684","72.5355398555478","71.9872475701698","71.4235608314719","71.0567678221652","70.7623755938345","70.448563456469","70.1082023789912","70.0086857571628","",
"Africa Eastern and Southern","AFE","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Incidence of tuberculosis (per 100,000 people)","SH.TBS.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Prevalence of stunting, height for age (% of children under 5)","SH.STA.STNT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Maternal mortality ratio (modeled estimate, per 100,000 live births)","SH.STA.MMRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","777","751","732","710","680","643","608","577","551","526","501","480","462","446","433","419","408","398","","","",
"Africa Eastern and Southern","AFE","Pregnant women receiving prenatal care (%)","SH.STA.ANVC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.4828602681524","","","","","","","","","","77.4844259970606","","","","","","","85.5999769830233","","","",
"Africa Eastern and Southern","AFE","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","","","","","","","225.015547633375","223.580030914373","217.266379879567","215.964001668412","214.680370345707","213.282594609971","211.859647603794","210.498015607222","209.19488220481","207.838228742074","206.445071768271","208.044636264441","206.075204766228","203.664794654023","201.144165731155","198.294570160583","195.424246967107","192.587919569891","189.99352795352","187.637276415382","185.51899355996","183.560533538606","181.663541103238","179.760319178941","164.782792882383","163.112251134738","161.446580352564","159.827527226228","159.567413471452","156.552956664439","152.700345615116","149.907101565911","146.594030345108","141.868149079896","136.91781510692","131.670421688419","126.139084679722","120.635992740741","115.263631892629","110.060054733934","105.196185066376","100.27638033487","95.3952283031261","90.5982172981109","86.2085874984106","82.105187397727","78.3542284527932","74.9915974467731","71.9968409851307","69.2889468592859","66.6676139020453","64.3470247179194","62.1153871132576","60.0986588359557","",
"Africa Eastern and Southern","AFE","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.91578804675271","3.46228095175796","4.00240976502141","4.51771616401187","4.96992902655371","5.37918352393","5.68820002101677","5.95539721468207","6.15019539789151","6.27080843688671","6.35323966525145","6.37405922560485","6.34531982633246","6.27572899867159","6.20277280076974","6.11275646526917","6.01107403353235","5.94937614090514","5.8804274521636","5.86654848662894","5.83291974582358","5.80183834235985","5.7603515759094","5.69638296587151","5.65327403585185","5.56359478713912","5.49503415268222","5.37165272095157","5.26930644680373","5.145697004882","4.99678543905487",
